Contract ID,Period,Period_End_Date,Salary,Benefits,Actual_Working_Days,Missed_Days
C0210,2024-08,31-08-2024,1366.39,324.21,13,9
C0210,2024-09,30-09-2024,2097.37,320.48,20,1
C0210,2024-10,31-10-2024,1652.31,156.14,21,2
C0210,2024-11,30-11-2024,1982.01,177.43,21,0
C0210,2024-12,31-12-2024,1911.04,215.23,20,2
C0211,2024-01,31-01-2024,7930.42,302.31,23,0
C0211,2024-02,29-02-2024,7552.78,578.33,21,0
C0211,2024-03,31-03-2024,5754.5,746.3,20,1
C0211,2024-04,30-04-2024,6193.6,693.62,21,1
C0211,2024-05,31-05-2024,6611.18,534.17,21,2
C0211,2024-06,30-06-2024,5353.04,317.75,18,2
C0211,2024-07,31-07-2024,7255.81,694.78,22,1
C0211,2024-08,31-08-2024,6554.06,771.05,20,2
C0211,2024-09,30-09-2024,7193.12,284.32,20,1
C0211,2024-10,31-10-2024,5981.55,350.67,19,4
C0211,2024-11,30-11-2024,5826.43,869.9,18,3
C0211,2024-12,31-12-2024,5898.66,379.67,20,2
C0212,2024-01,31-01-2024,2403.38,783.55,18,5
C0212,2024-02,29-02-2024,2339.8,589.54,21,0
C0212,2024-03,31-03-2024,1671.29,773.41,12,9
C0212,2024-04,30-04-2024,2411.11,331.52,20,2
C0212,2024-05,31-05-2024,2194.39,739.1,21,2
C0212,2024-06,30-06-2024,3070.99,457.97,20,0
C0212,2024-07,31-07-2024,2670.43,582.29,23,0
C0212,2024-08,31-08-2024,2798.15,263.42,21,1
C0212,2024-09,30-09-2024,2778.51,313.97,21,0
C0212,2024-10,31-10-2024,2426.6,281.06,22,1
C0212,2024-11,30-11-2024,2339.8,535.8,21,0
C0212,2024-12,31-12-2024,2411.11,723.77,20,2
C0213,2024-04,30-04-2024,3281.71,361.76,22,0
C0213,2024-05,31-05-2024,2715.22,429.52,21,2
C0213,2024-06,30-06-2024,3419.88,497.42,20,0
C0213,2024-07,31-07-2024,3304.23,572.77,23,0
C0213,2024-08,31-08-2024,3281.71,952.48,22,0
C0213,2024-09,30-09-2024,2929.61,439.46,20,1
C0213,2024-10,31-10-2024,3016.91,848.7,20,3
C0213,2024-11,30-11-2024,3618.92,601.8,21,0
C0213,2024-12,31-12-2024,1939.19,901.34,13,9
C0214,2024-01,31-01-2024,7322.6,144.19,21,2
C0214,2024-02,29-02-2024,6910.65,131.54,20,1
C0214,2024-03,31-03-2024,6546.93,286.91,20,1
C0214,2024-04,30-04-2024,5965.28,211.88,18,4
C0214,2024-05,31-05-2024,5730.73,183.04,21,2
C0214,2024-06,30-06-2024,6014.99,185.52,15,5
C0214,2024-07,31-07-2024,6685.85,302.42,21,2
C0214,2024-08,31-08-2024,6926.35,235.92,22,0
C0214,2024-09,30-09-2024,5528.52,165.77,19,2
C0214,2024-10,31-10-2024,6367.47,247.31,21,2
C0214,2024-11,30-11-2024,6565.12,93.98,19,2
C0214,2024-12,31-12-2024,5667.02,90.67,19,3
C0215,2024-01,31-01-2024,1718.43,507.49,23,0
C0215,2024-02,29-02-2024,1536.4,498.32,20,1
C0215,2024-03,31-03-2024,1378.5,510.81,19,2
C0215,2024-04,30-04-2024,1399.9,418.59,20,2
C0215,2024-05,31-05-2024,1391.11,135.94,17,6
C0215,2024-06,30-06-2024,903.4,382.5,12,8
C0215,2024-07,31-07-2024,1419.57,526.14,19,4
C0215,2024-08,31-08-2024,1454.34,282.66,22,0
C0215,2024-09,30-09-2024,1523.6,150.3,21,0
C0215,2024-10,31-10-2024,1565.44,238.26,20,3
C0215,2024-11,30-11-2024,1523.6,331.6,21,0
C0215,2024-12,31-12-2024,933.27,486.15,12,10
C0216,2024-01,31-01-2024,5964.6,369.74,22,1
C0216,2024-02,29-02-2024,4020.89,755.03,17,4
C0216,2024-03,31-03-2024,5913.07,519.0,20,1
C0216,2024-04,30-04-2024,5926.51,329.98,22,0
C0216,2024-05,31-05-2024,5693.48,727.75,21,2
C0216,2024-06,30-06-2024,5573.88,945.07,19,1
C0216,2024-07,31-07-2024,4190.0,538.69,17,6
C0216,2024-08,31-08-2024,5657.12,827.15,21,1
C0216,2024-09,30-09-2024,5617.42,743.27,20,1
C0216,2024-10,31-10-2024,3697.06,1071.68,15,8
C0216,2024-11,30-11-2024,4213.06,935.49,15,6
C0216,2024-12,31-12-2024,5374.26,958.92,21,1
C0217,2024-01,31-01-2024,3872.48,481.84,19,4
C0217,2024-02,29-02-2024,2133.69,525.73,12,9
C0217,2024-03,31-03-2024,4000.67,209.51,20,1
C0217,2024-04,30-04-2024,4678.06,210.24,22,0
C0217,2024-05,31-05-2024,4280.11,200.1,21,2
C0217,2024-06,30-06-2024,3528.59,269.31,16,4
C0217,2024-07,31-07-2024,4076.29,417.21,22,1
C0217,2024-08,31-08-2024,4232.53,202.77,22,0
C0217,2024-09,30-09-2024,4434.08,716.6,21,0
C0217,2024-10,31-10-2024,3520.43,443.64,20,3
C0217,2024-11,30-11-2024,4000.67,241.63,20,1
C0217,2024-12,31-12-2024,3787.0,650.51,22,0
C0218,2024-01,31-01-2024,5912.1,170.23,16,7
C0218,2024-02,29-02-2024,5781.39,299.48,15,6
C0218,2024-03,31-03-2024,8093.94,291.2,21,0
C0218,2024-04,30-04-2024,6268.62,209.89,21,1
C0218,2024-05,31-05-2024,7084.88,223.48,21,2
C0218,2024-06,30-06-2024,5736.58,229.07,18,2
C0218,2024-07,31-07-2024,7020.62,331.84,23,0
C0218,2024-08,31-08-2024,6953.43,214.2,18,4
C0218,2024-09,30-09-2024,6224.63,128.09,19,2
C0218,2024-10,31-10-2024,8498.64,144.44,23,0
C0218,2024-11,30-11-2024,7284.55,251.81,21,0
C0218,2024-12,31-12-2024,6321.31,89.56,18,4
C0219,2024-06,30-06-2024,2627.98,338.36,16,4
C0219,2024-07,31-07-2024,3999.09,187.24,21,2
C0219,2024-08,31-08-2024,3257.82,324.92,20,2
C0219,2024-09,30-09-2024,3962.82,301.2,19,2
C0219,2024-10,31-10-2024,4189.53,93.22,23,0
C0219,2024-11,30-11-2024,3575.48,299.59,20,1
C0219,2024-12,31-12-2024,3076.83,209.29,20,2
C0220,2024-01,31-01-2024,5410.74,643.62,22,1
C0220,2024-02,29-02-2024,5293.96,495.17,19,2
C0220,2024-03,31-03-2024,6228.19,650.9,20,1
C0220,2024-04,30-04-2024,4315.88,477.37,17,5
C0220,2024-05,31-05-2024,6011.93,328.8,22,1
C0220,2024-06,30-06-2024,4336.78,665.91,16,4
C0220,2024-07,31-07-2024,3894.09,231.1,15,8
C0220,2024-08,31-08-2024,6570.89,566.88,20,2
C0220,2024-09,30-09-2024,5293.96,327.92,17,4
C0220,2024-10,31-10-2024,6285.2,538.03,20,3
C0220,2024-11,30-11-2024,4736.7,641.97,17,4
C0220,2024-12,31-12-2024,6242.35,212.73,22,0
C0221,2024-01,31-01-2024,6011.74,113.52,23,0
C0221,2024-02,29-02-2024,4837.44,93.8,18,3
C0221,2024-03,31-03-2024,5673.54,110.17,19,2
C0221,2024-04,30-04-2024,4911.01,137.26,19,3
C0221,2024-05,31-05-2024,4928.88,108.22,22,1
C0221,2024-06,30-06-2024,5333.27,182.97,18,2
C0221,2024-07,31-07-2024,5476.54,237.37,22,1
C0221,2024-08,31-08-2024,5441.56,274.63,20,2
C0221,2024-09,30-09-2024,5076.32,103.15,20,1
C0221,2024-10,31-10-2024,5152.92,95.34,23,0
C0221,2024-11,30-11-2024,3120.44,187.81,11,10
C0221,2024-12,31-12-2024,4652.53,172.89,18,4
C0222,2024-01,31-01-2024,4079.9,425.64,16,7
C0222,2024-02,29-02-2024,4159.92,490.77,16,5
C0222,2024-03,31-03-2024,6744.58,572.84,21,0
C0222,2024-04,30-04-2024,5852.74,497.88,21,1
C0222,2024-05,31-05-2024,5864.85,506.72,23,0
C0222,2024-06,30-06-2024,5395.66,196.47,16,4
C0223,2024-01,31-01-2024,6515.24,1272.47,22,1
C0223,2024-02,29-02-2024,5413.22,543.0,20,1
C0223,2024-03,31-03-2024,4601.24,1019.62,17,4
C0223,2024-04,30-04-2024,6149.96,838.13,21,1
C0223,2024-05,31-05-2024,4569.13,835.6,18,5
C0223,2024-06,30-06-2024,6378.38,780.61,19,1
C0223,2024-07,31-07-2024,4216.57,1208.13,13,10
C0223,2024-08,31-08-2024,5564.25,617.17,19,3
C0223,2024-09,30-09-2024,7104.85,991.06,21,0
C0224,2024-01,31-01-2024,5460.3,92.82,14,9
C0224,2024-02,29-02-2024,7574.7,60.13,20,1
C0224,2024-03,31-03-2024,7953.43,30.11,21,0
C0224,2024-04,30-04-2024,8931.66,98.81,20,2
C0224,2024-05,31-05-2024,7763.28,34.84,22,1
C0224,2024-06,30-06-2024,5428.22,58.97,13,7
C0224,2024-07,31-07-2024,8543.33,78.55,23,0
C0224,2024-08,31-08-2024,7307.73,90.55,20,2
C0224,2024-09,30-09-2024,8042.55,46.47,19,2
C0224,2024-10,31-10-2024,9824.83,87.06,23,0
C0224,2024-11,30-11-2024,8889.13,35.34,19,2
C0224,2024-12,31-12-2024,7591.91,62.9,22,0
C0225,2024-01,31-01-2024,4200.68,901.15,21,2
C0225,2024-02,29-02-2024,3664.67,319.19,16,5
C0225,2024-03,31-03-2024,3315.65,483.41,19,2
C0225,2024-04,30-04-2024,3577.6,810.12,20,2
C0225,2024-05,31-05-2024,2127.62,600.09,13,10
C0225,2024-06,30-06-2024,2813.78,516.88,13,7
C0226,2024-01,31-01-2024,4376.2,504.86,21,2
C0226,2024-02,29-02-2024,4056.39,1001.9,17,4
C0226,2024-03,31-03-2024,2124.78,549.61,11,10
C0226,2024-04,30-04-2024,3520.01,407.73,20,2
C0226,2024-05,31-05-2024,2519.63,325.74,14,9
C0226,2024-06,30-06-2024,4046.25,417.33,19,1
C0226,2024-07,31-07-2024,4376.2,917.3,21,2
C0226,2024-08,31-08-2024,4327.54,950.69,22,0
C0226,2024-09,30-09-2024,3635.98,1204.79,20,1
C0226,2024-10,31-10-2024,2339.66,982.32,13,10
C0226,2024-11,30-11-2024,4317.73,882.71,20,1
C0226,2024-12,31-12-2024,3540.72,643.66,19,3
C0227,2024-01,31-01-2024,4729.64,1349.3,22,1
C0227,2024-02,29-02-2024,4126.12,758.01,18,3
C0227,2024-03,31-03-2024,4355.35,438.12,16,5
C0227,2024-04,30-04-2024,3837.87,361.36,14,8
C0227,2024-05,31-05-2024,6318.13,1196.13,23,0
C0227,2024-06,30-06-2024,4738.6,1356.98,20,0
C0227,2024-07,31-07-2024,6043.43,564.67,22,1
C0227,2024-08,31-08-2024,4882.19,497.98,22,0
C0227,2024-09,30-09-2024,6017.27,800.46,21,0
C0227,2024-10,31-10-2024,4084.69,1240.07,19,4
C0227,2024-11,30-11-2024,4627.57,545.61,19,2
C0227,2024-12,31-12-2024,4177.27,1148.0,16,6
C0228,2024-01,31-01-2024,2907.02,428.99,21,2
C0228,2024-02,29-02-2024,2536.08,239.01,16,5
C0228,2024-03,31-03-2024,2415.31,569.69,16,5
C0228,2024-04,30-04-2024,2744.03,689.3,21,1
C0228,2024-05,31-05-2024,2013.52,187.55,16,7
C0228,2024-06,30-06-2024,2546.38,488.1,18,2
C0228,2024-07,31-07-2024,3183.88,333.79,23,0
C0228,2024-08,31-08-2024,2352.03,204.18,18,4
C0228,2024-09,30-09-2024,3170.1,231.68,20,1
C0228,2024-10,31-10-2024,2378.47,406.57,21,2
C0228,2024-11,30-11-2024,2581.37,628.06,19,2
C0228,2024-12,31-12-2024,2455.19,484.61,21,1
C0229,2024-01,31-01-2024,3946.34,217.8,22,1
C0229,2024-02,29-02-2024,4769.68,90.87,21,0
C0229,2024-03,31-03-2024,2797.25,201.06,13,8
C0229,2024-04,30-04-2024,4117.19,259.59,21,1
C0229,2024-05,31-05-2024,3946.34,303.87,22,1
C0229,2024-06,30-06-2024,4256.94,138.69,19,1
C0229,2024-07,31-07-2024,5271.75,211.42,23,0
C0229,2024-08,31-08-2024,4345.93,223.22,21,1
C0229,2024-09,30-09-2024,3861.17,97.37,19,2
C0229,2024-10,31-10-2024,3766.96,184.14,21,2
C0229,2024-11,30-11-2024,4518.64,110.48,21,0
C0229,2024-12,31-12-2024,3725.08,312.18,19,3
C0230,2024-01,31-01-2024,3347.47,213.98,17,6
C0230,2024-02,29-02-2024,3441.81,96.95,17,4
C0230,2024-03,31-03-2024,3205.61,290.05,15,6
C0230,2024-04,30-04-2024,3504.98,185.38,18,4
C0230,2024-05,31-05-2024,4332.03,230.22,21,2
C0230,2024-06,30-06-2024,3968.21,340.11,20,0
C0230,2024-07,31-07-2024,4135.11,343.58,21,2
C0230,2024-08,31-08-2024,3832.93,271.09,22,0
C0230,2024-09,30-09-2024,4724.06,333.02,21,0
C0230,2024-10,31-10-2024,3713.16,285.99,22,1
C0230,2024-11,30-11-2024,3239.35,319.31,16,5
C0230,2024-12,31-12-2024,2787.59,269.87,16,6
C0231,2024-01,31-01-2024,4617.62,920.67,13,10
C0231,2024-02,29-02-2024,7304.25,778.71,18,3
C0231,2024-03,31-03-2024,5397.03,834.84,14,7
C0231,2024-04,30-04-2024,8947.7,815.57,22,0
C0231,2024-05,31-05-2024,7814.44,413.03,21,2
C0231,2024-06,30-06-2024,8075.3,765.59,19,1
C0231,2024-07,31-07-2024,5835.46,918.64,15,8
C0231,2024-08,31-08-2024,7376.31,519.3,21,1
C0231,2024-09,30-09-2024,6898.45,725.71,17,4
C0231,2024-10,31-10-2024,8169.64,564.25,21,2
C0231,2024-11,30-11-2024,6553.53,562.83,17,4
C0231,2024-12,31-12-2024,8540.99,414.19,22,0
C0232,2024-01,31-01-2024,2736.25,125.39,22,1
C0232,2024-02,29-02-2024,2638.38,230.34,16,5
C0232,2024-03,31-03-2024,3133.07,326.39,19,2
C0232,2024-04,30-04-2024,3148.06,307.31,20,2
C0232,2024-05,31-05-2024,1832.9,202.91,14,9
C0232,2024-06,30-06-2024,2960.75,383.82,19,1
C0232,2024-07,31-07-2024,3161.75,378.75,21,2
C0232,2024-08,31-08-2024,2833.26,206.23,22,0
C0232,2024-09,30-09-2024,3297.97,407.34,21,0
C0232,2024-10,31-10-2024,2736.25,321.83,22,1
C0232,2024-11,30-11-2024,3133.07,356.88,19,2
C0232,2024-12,31-12-2024,1903.15,388.66,14,8
C0233,2024-01,31-01-2024,9565.98,438.35,23,0
C0233,2024-02,29-02-2024,4425.08,316.02,12,9
C0233,2024-03,31-03-2024,9565.98,387.73,21,0
C0233,2024-04,30-04-2024,8696.35,281.72,20,2
C0233,2024-05,31-05-2024,7160.92,322.82,18,5
C0233,2024-06,30-06-2024,8633.3,417.01,19,1
C0233,2024-07,31-07-2024,8354.41,355.8,21,2
C0233,2024-08,31-08-2024,6047.91,259.68,18,4
C0233,2024-09,30-09-2024,7743.89,278.74,21,0
C0233,2024-10,31-10-2024,7486.42,163.42,18,5
C0233,2024-11,30-11-2024,8242.79,223.85,20,1
C0233,2024-12,31-12-2024,8716.11,152.93,21,1
C0234,2024-03,31-03-2024,7468.46,274.22,21,0
C0234,2024-04,30-04-2024,6464.69,391.41,21,1
C0234,2024-05,31-05-2024,7841.88,205.42,23,0
C0234,2024-06,30-06-2024,6332.32,239.51,19,1
C0234,2024-07,31-07-2024,4224.83,179.13,15,8
C0234,2024-08,31-08-2024,6804.94,250.55,21,1
C0234,2024-09,30-09-2024,3520.84,246.37,11,10
C0234,2024-10,31-10-2024,5870.29,205.47,22,1
C0234,2024-11,30-11-2024,6045.9,268.05,20,1
C0234,2024-12,31-12-2024,7485.43,167.32,22,0
C0235,2024-01,31-01-2024,1788.67,857.92,15,8
C0235,2024-02,29-02-2024,2703.44,1414.73,21,0
C0235,2024-03,31-03-2024,1945.33,1295.87,16,5
C0235,2024-04,30-04-2024,2867.28,1467.2,22,0
C0235,2024-05,31-05-2024,2742.62,550.22,23,0
C0235,2024-06,30-06-2024,1892.41,1207.43,12,8
C0235,2024-07,31-07-2024,2605.49,1467.09,23,0
C0235,2024-08,31-08-2024,3154.01,771.63,22,0
C0235,2024-09,30-09-2024,2703.44,1511.1,21,0
C0235,2024-10,31-10-2024,2885.71,881.66,22,1
C0235,2024-11,30-11-2024,2445.97,1255.18,19,2
C0235,2024-12,31-12-2024,2104.85,1442.82,19,3
C0236,2024-01,31-01-2024,7219.21,98.56,18,5
C0236,2024-02,29-02-2024,5051.54,104.56,11,10
C0236,2024-03,31-03-2024,6647.91,90.31,19,2
C0236,2024-04,30-04-2024,7890.41,104.16,22,0
C0236,2024-05,31-05-2024,7292.13,58.65,20,3
C0236,2024-06,30-06-2024,6871.24,82.48,19,1
C0236,2024-07,31-07-2024,8422.41,84.13,22,1
C0236,2024-08,31-08-2024,8767.13,99.1,22,0
C0236,2024-09,30-09-2024,9643.84,92.54,21,0
C0236,2024-10,31-10-2024,4502.89,75.27,13,10
C0236,2024-11,30-11-2024,8747.25,82.44,20,1
C0236,2024-12,31-12-2024,7950.19,77.94,21,1
C0237,2024-01,31-01-2024,5266.16,381.65,23,0
C0237,2024-02,29-02-2024,4669.1,392.68,19,2
C0237,2024-03,31-03-2024,3238.01,270.42,14,7
C0237,2024-04,30-04-2024,4926.01,294.03,22,0
C0237,2024-05,31-05-2024,5567.43,483.91,21,2
C0237,2024-06,30-06-2024,5418.61,147.57,17,3
C0237,2024-07,31-07-2024,5820.5,288.25,23,0
C0237,2024-08,31-08-2024,4478.19,427.75,20,2
C0237,2024-09,30-09-2024,5203.95,340.24,18,3
C0237,2024-10,31-10-2024,4121.34,245.98,18,5
C0237,2024-11,30-11-2024,6071.27,336.74,20,1
C0237,2024-12,31-12-2024,5268.45,340.59,20,2
C0238,2024-03,31-03-2024,1465.99,385.62,16,5
C0238,2024-04,30-04-2024,2181.02,956.43,19,3
C0238,2024-05,31-05-2024,2086.19,723.65,23,0
C0238,2024-06,30-06-2024,2399.12,911.03,20,0
C0238,2024-07,31-07-2024,2205.54,828.39,22,1
C0238,2024-08,31-08-2024,1878.39,346.86,20,2
C0238,2024-09,30-09-2024,2525.39,918.34,21,0
C0239,2024-01,31-01-2024,4179.39,357.72,21,2
C0239,2024-02,29-02-2024,4103.93,170.28,19,2
C0239,2024-03,31-03-2024,3819.72,474.81,21,0
C0239,2024-04,30-04-2024,4329.74,235.15,22,0
C0239,2024-05,31-05-2024,3241.16,126.11,19,4
C0239,2024-06,30-06-2024,4286.44,490.31,19,1
C0239,2024-07,31-07-2024,3923.51,492.56,23,0
C0239,2024-08,31-08-2024,4101.86,390.37,22,0
C0239,2024-09,30-09-2024,2910.26,372.07,16,5
C0239,2024-10,31-10-2024,4141.49,211.27,23,0
C0239,2024-11,30-11-2024,3455.94,230.15,16,5
C0239,2024-12,31-12-2024,3521.8,337.52,20,2
C0240,2024-01,31-01-2024,4884.93,1014.69,21,2
C0240,2024-02,29-02-2024,4527.95,1037.12,21,0
C0240,2024-03,31-03-2024,4261.6,640.36,16,5
C0240,2024-04,30-04-2024,4368.36,509.33,21,1
C0240,2024-05,31-05-2024,5106.97,762.84,23,0
C0240,2024-06,30-06-2024,5313.68,1012.06,20,0
C0240,2024-07,31-07-2024,4440.84,402.2,21,2
C0240,2024-08,31-08-2024,5593.35,734.34,22,0
C0240,2024-09,30-09-2024,4566.0,784.09,18,3
C0240,2024-10,31-10-2024,4652.31,398.45,22,1
C0241,2024-01,31-01-2024,3137.43,436.13,23,0
C0241,2024-02,29-02-2024,2936.25,452.73,19,2
C0241,2024-03,31-03-2024,2781.71,611.56,17,4
C0241,2024-04,30-04-2024,3130.95,422.22,21,1
C0241,2024-05,31-05-2024,3182.9,674.73,21,2
C0241,2024-06,30-06-2024,2856.36,641.51,19,1
C0241,2024-07,31-07-2024,3182.9,540.38,21,2
C0241,2024-08,31-08-2024,3304.89,587.11,21,1
C0241,2024-09,30-09-2024,3454.42,425.75,19,2
C0241,2024-10,31-10-2024,2728.2,529.95,18,5
C0241,2024-11,30-11-2024,3636.23,660.28,20,1
C0241,2024-12,31-12-2024,1938.21,607.13,13,9
C0242,2024-01,31-01-2024,8741.4,275.7,23,0
C0242,2024-02,29-02-2024,7492.63,216.39,21,0
C0242,2024-03,31-03-2024,6660.11,131.49,21,0
C0242,2024-04,30-04-2024,5526.58,188.49,17,5
C0242,2024-05,31-05-2024,8361.34,250.79,22,1
C0242,2024-06,30-06-2024,7058.68,119.01,19,1
C0242,2024-07,31-07-2024,7634.27,242.79,22,1
C0242,2024-08,31-08-2024,8741.4,229.65,22,0
C0242,2024-09,30-09-2024,7908.89,189.06,19,2
C0242,2024-10,31-10-2024,7634.27,170.76,22,1
C0242,2024-11,30-11-2024,6779.05,96.92,19,2
C0242,2024-12,31-12-2024,8344.06,127.54,22,0
C0243,2024-01,31-01-2024,3001.59,237.57,22,1
C0243,2024-02,29-02-2024,2782.24,384.59,17,4
C0243,2024-03,31-03-2024,3445.5,162.48,20,1
C0243,2024-04,30-04-2024,2935.34,258.66,22,0
C0243,2024-05,31-05-2024,3798.67,277.14,23,0
C0243,2024-06,30-06-2024,3608.74,378.73,19,1
C0243,2024-07,31-07-2024,3015.96,256.27,21,2
C0243,2024-08,31-08-2024,3453.34,282.88,22,0
C0243,2024-09,30-09-2024,3109.57,350.71,19,2
C0243,2024-10,31-10-2024,3159.57,367.42,22,1
C0243,2024-11,30-11-2024,2928.68,146.66,20,1
C0243,2024-12,31-12-2024,2801.91,263.69,17,5
C0244,2024-01,31-01-2024,2759.87,929.53,18,5
C0244,2024-02,29-02-2024,3089.89,664.17,21,0
C0244,2024-03,31-03-2024,3089.89,559.03,21,0
C0244,2024-04,30-04-2024,3167.3,847.04,21,1
C0244,2024-05,31-05-2024,3526.5,611.68,23,0
C0244,2024-06,30-06-2024,2585.37,570.73,15,5
C0244,2024-07,31-07-2024,2292.23,1096.25,13,10
C0244,2024-08,31-08-2024,3184.05,907.66,20,2
C0244,2024-09,30-09-2024,1765.65,358.11,12,9
C0244,2024-10,31-10-2024,2867.2,883.3,17,6
C0244,2024-11,30-11-2024,3283.01,817.85,21,0
C0244,2024-12,31-12-2024,2848.89,545.13,20,2
C0245,2024-01,31-01-2024,2310.38,430.55,19,4
C0245,2024-02,29-02-2024,2892.95,394.16,21,0
C0245,2024-03,31-03-2024,2892.95,824.3,21,0
C0245,2024-04,30-04-2024,3411.21,1215.61,21,1
C0245,2024-05,31-05-2024,2438.73,492.35,19,4
C0245,2024-06,30-06-2024,2885.72,787.39,19,1
C0245,2024-07,31-07-2024,3262.9,427.25,21,2
C0245,2024-08,31-08-2024,2658.09,483.26,20,2
C0245,2024-09,30-09-2024,3403.48,572.94,20,1
C0245,2024-10,31-10-2024,3269.65,544.99,22,1
C0245,2024-11,30-11-2024,2722.78,1104.12,21,0
C0245,2024-12,31-12-2024,2791.0,732.37,21,1
C0246,2024-06,30-06-2024,5246.59,327.89,20,0
C0246,2024-07,31-07-2024,5454.87,321.63,22,1
C0246,2024-08,31-08-2024,5149.03,416.86,20,2
C0246,2024-09,30-09-2024,6558.24,234.81,21,0
C0246,2024-10,31-10-2024,6273.1,260.96,23,0
C0246,2024-11,30-11-2024,5309.05,226.94,21,0
C0246,2024-12,31-12-2024,5691.04,147.99,21,1
C0247,2024-01,31-01-2024,5079.31,550.99,21,2
C0247,2024-02,29-02-2024,4553.88,300.56,19,2
C0247,2024-03,31-03-2024,2636.46,693.62,11,10
C0247,2024-04,30-04-2024,5310.18,403.04,22,0
C0247,2024-05,31-05-2024,4837.43,637.14,23,0
C0247,2024-06,30-06-2024,5563.05,596.76,20,0
C0247,2024-07,31-07-2024,5079.31,324.13,23,0
C0247,2024-08,31-08-2024,2540.15,246.71,13,9
C0247,2024-09,30-09-2024,4541.27,272.05,20,1
C0247,2024-10,31-10-2024,5089.82,469.8,22,1
C0247,2024-11,30-11-2024,4314.21,372.28,18,3
C0247,2024-12,31-12-2024,5563.05,242.54,22,0
C0248,2024-06,30-06-2024,4082.81,255.09,20,0
C0248,2024-07,31-07-2024,2778.47,133.91,18,5
C0248,2024-08,31-08-2024,3196.63,255.15,20,2
C0248,2024-09,30-09-2024,2455.82,301.44,14,7
C0248,2024-10,31-10-2024,3582.76,92.58,21,2
C0249,2024-01,31-01-2024,5405.33,1059.98,23,0
C0249,2024-02,29-02-2024,5624.12,977.54,19,2
C0250,2024-01,31-01-2024,3950.06,624.61,19,4
C0250,2024-02,29-02-2024,4713.34,389.21,18,3
C0250,2024-03,31-03-2024,3603.59,651.45,17,4
C0250,2024-04,30-04-2024,4771.77,708.22,20,2
C0250,2024-05,31-05-2024,3929.27,722.59,21,2
C0250,2024-06,30-06-2024,4701.56,582.42,19,1
C0250,2024-07,31-07-2024,4573.75,269.54,22,1
C0250,2024-08,31-08-2024,3283.43,538.62,17,5
C0250,2024-09,30-09-2024,5237.05,456.49,21,0
C0250,2024-10,31-10-2024,4116.38,720.53,18,5
C0250,2024-11,30-11-2024,4027.54,830.73,19,2
C0250,2024-12,31-12-2024,4499.1,507.16,22,0
C0251,2024-01,31-01-2024,5608.37,779.55,20,3
C0251,2024-02,29-02-2024,3978.0,423.51,16,5
C0251,2024-03,31-03-2024,6142.5,227.12,21,0
C0251,2024-04,30-04-2024,5316.95,412.66,21,1
C0251,2024-05,31-05-2024,5376.72,797.81,21,2
C0251,2024-06,30-06-2024,4933.97,906.48,18,2
C0251,2024-07,31-07-2024,5047.54,371.48,23,0
C0251,2024-08,31-08-2024,4077.66,418.11,17,5
C0251,2024-09,30-09-2024,5557.5,729.58,19,2
C0251,2024-10,31-10-2024,4401.36,274.32,19,4
C0251,2024-11,30-11-2024,5221.13,495.66,17,4
C0251,2024-12,31-12-2024,6449.63,791.7,22,0
C0252,2024-01,31-01-2024,3979.68,999.04,20,3
C0252,2024-02,29-02-2024,5290.98,1360.34,21,0
C0252,2024-03,31-03-2024,5569.45,1059.63,21,0
C0252,2024-04,30-04-2024,4832.99,1366.68,20,2
C0252,2024-05,31-05-2024,4410.82,1087.39,19,4
C0252,2024-06,30-06-2024,4385.94,882.54,20,0
C0252,2024-07,31-07-2024,5593.66,1117.82,23,0
C0252,2024-08,31-08-2024,5074.64,757.81,21,1
C0252,2024-09,30-09-2024,5012.5,1450.96,21,0
C0252,2024-10,31-10-2024,4875.11,392.07,21,2
C0252,2024-11,30-11-2024,3394.71,524.39,16,5
C0252,2024-12,31-12-2024,5316.29,1057.77,20,2
C0253,2024-01,31-01-2024,7642.49,1365.66,18,5
C0253,2024-02,29-02-2024,4251.6,560.59,12,9
C0253,2024-03,31-03-2024,7152.43,1358.83,19,2
C0253,2024-04,30-04-2024,6859.99,909.47,20,2
C0253,2024-05,31-05-2024,8122.45,963.84,22,1
C0253,2024-06,30-06-2024,6591.65,1088.96,18,2
C0253,2024-07,31-07-2024,6664.1,402.89,19,4
C0253,2024-08,31-08-2024,7202.99,861.03,21,1
C0253,2024-09,30-09-2024,8835.36,759.08,19,2
C0253,2024-10,31-10-2024,7384.04,1283.84,20,3
C0253,2024-11,30-11-2024,8414.63,796.41,20,1
C0253,2024-12,31-12-2024,6859.99,1456.74,20,2
C0254,2024-01,31-01-2024,6197.34,688.36,23,0
C0254,2024-02,29-02-2024,5059.05,672.7,18,3
C0254,2024-03,31-03-2024,5059.05,930.88,18,3
C0254,2024-04,30-04-2024,3841.33,876.76,15,7
C0254,2024-05,31-05-2024,3795.72,597.68,18,5
C0254,2024-06,30-06-2024,4338.14,994.13,14,6
C0255,2024-01,31-01-2024,3489.57,110.92,22,1
C0255,2024-02,29-02-2024,1860.4,96.62,11,10
C0255,2024-03,31-03-2024,3424.83,226.64,18,3
C0255,2024-04,30-04-2024,4661.57,107.01,22,0
C0255,2024-05,31-05-2024,3648.19,181.28,23,0
C0255,2024-06,30-06-2024,3764.22,59.33,17,3
C0255,2024-07,31-07-2024,2062.02,127.1,13,10
